es_id,key,paper,source_sheet,bmp,treatment,control,response_var,species,species_key,species_group,analysis_class,response_metric,response_scale,survival_scale,link,baseline_survival,beta_is_derived,notes,conversion,effect_metric,xbar_e,xbar_c,yi,sei,n_total,label_type,guild,fire_excluded_original,non_grassland_class,in_primary_pool
md_0803,86IBQ28G,Rahmig et al. 2009,mean_diff,prescribed_fire,Burned season-long grazed pasture,Unburned season-long grazed pasture,density (birds/ha) - 2005,red_winged_blackbird,red_winged_blackbird,species,facultative,abundance,count,,,,,,two group means,hedges_g,0.12,0.01,0.7465256162798662,0.5542964212667605,12,species,facultative_grassland,FALSE,FALSE,TRUE
md_0804,86IBQ28G,Rahmig et al. 2009,mean_diff,prescribed_fire,Burned season-long grazed pasture,Unburned season-long grazed pasture,density (birds/ha) - 2005,henslows_sparrow,henslows_sparrow,species,obligate,abundance,count,,,,,,two group means,hedges_g,0,0.29,-0.6760251644310948,0.550514080590488,12,species,obligate_grassland,FALSE,FALSE,TRUE
md_0806,86IBQ28G,Rahmig et al. 2009,mean_diff,prescribed_fire,Burned season-long grazed pasture,Unburned season-long grazed pasture,density (birds/ha) - 2005,northern_bobwhite,northern_bobwhite,species,facultative,abundance,count,,,,,,two group means,hedges_g,0,0.03,-0.979070927796758,0.5691787918057208,12,species,facultative_grassland,FALSE,FALSE,TRUE
md_0807,86IBQ28G,Rahmig et al. 2009,mean_diff,prescribed_fire,Burned season-long grazed pasture,Unburned season-long grazed pasture,density (birds/ha) - 2005,upland_sandpiper,upland_sandpiper,species,obligate,abundance,count,,,,,,two group means,hedges_g,0.04,0,1.305427903729011,0.5958435917242181,12,species,obligate_grassland,FALSE,FALSE,TRUE
md_0808,86IBQ28G,Rahmig et al. 2009,mean_diff,prescribed_fire,Burned season-long grazed pasture,Unburned season-long grazed pasture,density (birds/ha) - 2005,lark_sparrow,lark_sparrow,species,facultative,abundance,count,,,,,,two group means,hedges_g,0.01,0,0.43514263457633695,0.5402899360437302,12,species,facultative_grassland,FALSE,FALSE,TRUE
md_0809,86IBQ28G,Rahmig et al. 2009,mean_diff,grazing_intensity,Burned season-long grazed pasture,Burned intensive-early season grazed pasture (1.25 cattle/ha),density (birds/ha) - 2004,dickcissel,dickcissel,species,obligate,abundance,count,,,,,,two group means,hedges_g,1,1.07,0.08966578861085218,0.5332529106415518,12,species,obligate_grassland,FALSE,FALSE,TRUE
md_0810,86IBQ28G,Rahmig et al. 2009,mean_diff,grazing_intensity,Burned season-long grazed pasture,Burned intensive-early season grazed pasture (1.25 cattle/ha),density (birds/ha) - 2004,grasshopper_sparrow,grasshopper_sparrow,species,obligate,abundance,count,,,,,,two group means,hedges_g,0.63,0.88,0.6582668139059187,0.5496166560138048,12,species,obligate_grassland,FALSE,FALSE,TRUE
md_0811,86IBQ28G,Rahmig et al. 2009,mean_diff,grazing_intensity,Burned season-long grazed pasture,Burned intensive-early season grazed pasture (1.25 cattle/ha),density (birds/ha) - 2004,eastern_meadowlark,eastern_meadowlark,species,obligate,abundance,count,,,,,,two group means,hedges_g,0.25,0.3,0.3166127725707855,0.5368430751118151,12,species,obligate_grassland,FALSE,FALSE,TRUE
md_0812,86IBQ28G,Rahmig et al. 2009,mean_diff,grazing_intensity,Burned season-long grazed pasture,Burned intensive-early season grazed pasture (1.25 cattle/ha),density (birds/ha) - 2004,brown_headed_cowbird,brown_headed_cowbird,species,facultative,abundance,count,,,,,,two group means,hedges_g,0.21,0.2,-0.0338302761369441,0.5329834477933617,12,species,facultative_grassland,FALSE,FALSE,TRUE
md_0813,86IBQ28G,Rahmig et al. 2009,mean_diff,grazing_intensity,Burned season-long grazed pasture,Burned intensive-early season grazed pasture (1.25 cattle/ha),density (birds/ha) - 2004,red_winged_blackbird,red_winged_blackbird,species,facultative,abundance,count,,,,,,two group means,hedges_g,0.04,0.03,-0.1212059380243593,0.5335126883351214,12,species,facultative_grassland,FALSE,FALSE,TRUE
md_0814,86IBQ28G,Rahmig et al. 2009,mean_diff,grazing_intensity,Burned season-long grazed pasture,Burned intensive-early season grazed pasture (1.25 cattle/ha),density (birds/ha) - 2004,henslows_sparrow,henslows_sparrow,species,obligate,abundance,count,,,,,,two group means,hedges_g,0.01,0,-0.43514263457633695,0.5402899360437302,12,species,obligate_grassland,FALSE,FALSE,TRUE
md_0815,86IBQ28G,Rahmig et al. 2009,mean_diff,grazing_intensity,Burned season-long grazed pasture,Burned intensive-early season grazed pasture (1.25 cattle/ha),density (birds/ha) - 2004,common_nighthawk,common_nighthawk,species,facultative,abundance,count,,,,,,two group means,hedges_g,0.01,0.07,0.825625099384538,0.5589508346026139,12,species,facultative_grassland,FALSE,FALSE,TRUE
md_0816,86IBQ28G,Rahmig et al. 2009,mean_diff,grazing_intensity,Burned season-long grazed pasture,Burned intensive-early season grazed pasture (1.25 cattle/ha),density (birds/ha) - 2004,mourning_dove,mourning_dove,species,facultative,abundance,count,,,,,,two group means,hedges_g,0,0.01,0.43514263457633695,0.5402899360437302,12,species,facultative_grassland,FALSE,FALSE,TRUE
md_0817,86IBQ28G,Rahmig et al. 2009,mean_diff,grazing_intensity,Burned season-long grazed pasture,Burned intensive-early season grazed pasture (1.25 cattle/ha),density (birds/ha) - 2004,upland_sandpiper,upland_sandpiper,species,obligate,abundance,count,,,,,,two group means,hedges_g,0.01,0.01,-0,0.532938710021193,12,species,obligate_grassland,FALSE,FALSE,TRUE
md_0818,86IBQ28G,Rahmig et al. 2009,mean_diff,grazing_intensity,Burned season-long grazed pasture,Burned intensive-early season grazed pasture (1.25 cattle/ha),density (birds/ha) - 2005,dickcissel,dickcissel,species,obligate,abundance,count,,,,,,two group means,hedges_g,1.57,1.28,-0.2971425680771288,0.5363791318143022,12,species,obligate_grassland,FALSE,FALSE,TRUE
md_0819,86IBQ28G,Rahmig et al. 2009,mean_diff,grazing_intensity,Burned season-long grazed pasture,Burned intensive-early season grazed pasture (1.25 cattle/ha),density (birds/ha) - 2005,grasshopper_sparrow,grasshopper_sparrow,species,obligate,abundance,count,,,,,,two group means,hedges_g,0.84,1.36,0.7426924341285261,0.554081826803325,12,species,obligate_grassland,FALSE,FALSE,TRUE
md_0820,86IBQ28G,Rahmig et al. 2009,mean_diff,grazing_intensity,Burned season-long grazed pasture,Burned intensive-early season grazed pasture (1.25 cattle/ha),density (birds/ha) - 2005,eastern_meadowlark,eastern_meadowlark,species,obligate,abundance,count,,,,,,two group means,hedges_g,0.51,0.83,0.8643038562175794,0.5613818220549576,12,species,obligate_grassland,FALSE,FALSE,TRUE
md_0821,86IBQ28G,Rahmig et al. 2009,mean_diff,grazing_intensity,Burned season-long grazed pasture,Burned intensive-early season grazed pasture (1.25 cattle/ha),density (birds/ha) - 2005,brown_headed_cowbird,brown_headed_cowbird,species,facultative,abundance,count,,,,,,two group means,hedges_g,0.29,0.07,-0.7869070930350843,0.5566189158813463,12,species,facultative_grassland,FALSE,FALSE,TRUE
md_0822,86IBQ28G,Rahmig et al. 2009,mean_diff,grazing_intensity,Burned season-long grazed pasture,Burned intensive-early season grazed pasture (1.25 cattle/ha),density (birds/ha) - 2005,red_winged_blackbird,red_winged_blackbird,species,facultative,abundance,count,,,,,,two group means,hedges_g,0.12,0.01,-0.7465256162798662,0.5542964212667605,12,species,facultative_grassland,FALSE,FALSE,TRUE
md_0823,86IBQ28G,Rahmig et al. 2009,mean_diff,grazing_intensity,Burned season-long grazed pasture,Burned intensive-early season grazed pasture (1.25 cattle/ha),density (birds/ha) - 2005,henslows_sparrow,henslows_sparrow,species,obligate,abundance,count,,,,,,two group means,hedges_g,0,0.01,0.43514263457633695,0.5402899360437302,12,species,obligate_grassland,FALSE,FALSE,TRUE
md_0825,86IBQ28G,Rahmig et al. 2009,mean_diff,grazing_intensity,Burned season-long grazed pasture,Burned intensive-early season grazed pasture (1.25 cattle/ha),density (birds/ha) - 2005,northern_bobwhite,northern_bobwhite,species,facultative,abundance,count,,,,,,two group means,hedges_g,0,0.05,0.6527139518645054,0.5493406483494501,12,species,facultative_grassland,FALSE,FALSE,TRUE
md_0826,86IBQ28G,Rahmig et al. 2009,mean_diff,grazing_intensity,Burned season-long grazed pasture,Burned intensive-early season grazed pasture (1.25 cattle/ha),density (birds/ha) - 2005,upland_sandpiper,upland_sandpiper,species,obligate,abundance,count,,,,,,two group means,hedges_g,0.04,0.02,-0.4615384615384616,0.541201818441165,12,species,obligate_grassland,FALSE,FALSE,TRUE
md_0827,86IBQ28G,Rahmig et al. 2009,mean_diff,grazing_intensity,Burned season-long grazed pasture,Burned intensive-early season grazed pasture (1.25 cattle/ha),density (birds/ha) - 2005,lark_sparrow,lark_sparrow,species,facultative,abundance,count,,,,,,two group means,hedges_g,0.01,0,-0.43514263457633695,0.5402899360437302,12,species,facultative_grassland,FALSE,FALSE,TRUE
md_0831,A9QQKZTZ,Raynor et al. 2017,mean_diff,remove_non_native_species,Treated,Untreated,abundance - 2006,lark_sparrow,lark_sparrow,species,facultative,abundance,count,,,,,,two group means,hedges_g,0.83,0.16,0.7047752552712108,0.6841483854912008,6,species,facultative_grassland,FALSE,FALSE,TRUE
md_0832,A9QQKZTZ,Raynor et al. 2017,mean_diff,remove_non_native_species,Treated,Untreated,abundance - 2006,western_meadowlark,western_meadowlark,species,obligate,abundance,count,,,,,,two group means,hedges_g,0.66,0.16,1.4433756729740643,0.774775953277964,6,species,obligate_grassland,FALSE,FALSE,TRUE
md_0833,A9QQKZTZ,Raynor et al. 2017,mean_diff,remove_non_native_species,Treated,Untreated,abundance - 2006,northern_flicker,northern_flicker,species,forest,abundance,count,,,,,,two group means,hedges_g,0.16,0.16,0,0.6531972647421809,6,species,,FALSE,TRUE,FALSE
md_0834,A9QQKZTZ,Raynor et al. 2017,mean_diff,remove_non_native_species,Treated,Untreated,abundance - 2006,mourning_dove,mourning_dove,species,facultative,abundance,count,,,,,,two group means,hedges_g,2.67,7.5,-2.6276595849846305,1.001024262716344,6,species,facultative_grassland,FALSE,FALSE,TRUE
md_0835,A9QQKZTZ,Raynor et al. 2017,mean_diff,remove_non_native_species,Treated,Untreated,abundance - 2007,mourning_dove,mourning_dove,species,facultative,abundance,count,,,,,,two group means,hedges_g,3.5,5.5,-1.097074795838176,0.7259231540863087,6,species,facultative_grassland,FALSE,FALSE,TRUE
md_0836,A9QQKZTZ,Raynor et al. 2017,mean_diff,remove_non_native_species,Treated,Untreated,abundance - 2006,western_kingbird,western_kingbird,species,facultative,abundance,count,,,,,,two group means,hedges_g,2.16,1.5,0.6469160206408291,0.6793686001085718,6,species,facultative_grassland,FALSE,FALSE,TRUE
md_0837,A9QQKZTZ,Raynor et al. 2017,mean_diff,remove_non_native_species,Treated,Untreated,abundance - 2007,western_kingbird,western_kingbird,species,facultative,abundance,count,,,,,,two group means,hedges_g,3.16,1.16,0.5925133522782715,0.6752204623076844,6,species,facultative_grassland,FALSE,FALSE,TRUE
md_0838,A9QQKZTZ,Raynor et al. 2017,mean_diff,remove_non_native_species,Treated,Untreated,abundance - 2006,western_kingbird,western_kingbird,species,facultative,abundance,count,,,,,,two group means,hedges_g,1,1,0,0.6531972647421809,6,species,facultative_grassland,FALSE,FALSE,TRUE
md_0839,A9QQKZTZ,Raynor et al. 2017,mean_diff,remove_non_native_species,Treated,Untreated,abundance - 2007,western_kingbird,western_kingbird,species,facultative,abundance,count,,,,,,two group means,hedges_g,0.83,0.33,0.386378760763713,0.6626517780082098,6,species,facultative_grassland,FALSE,FALSE,TRUE
md_0840,A9QQKZTZ,Raynor et al. 2017,mean_diff,remove_non_native_species,Treated,Untreated,abundance - 2006,orchard_oriole,orchard_oriole,species,facultative,abundance,count,,,,,,two group means,hedges_g,1,2.33,-0.6264461914941245,0.677768079239837,6,species,facultative_grassland,FALSE,FALSE,TRUE
md_0841,A9QQKZTZ,Raynor et al. 2017,mean_diff,remove_non_native_species,Treated,Untreated,abundance - 2007,orchard_oriole,orchard_oriole,species,facultative,abundance,count,,,,,,two group means,hedges_g,1,1.33,-0.2046972959178568,0.6558646318001454,6,species,facultative_grassland,FALSE,FALSE,TRUE
md_0842,A9QQKZTZ,Raynor et al. 2017,mean_diff,remove_non_native_species,Treated,Untreated,abundance - 2006,northern_mockingbird,northern_mockingbird,species,facultative,abundance,count,,,,,,two group means,hedges_g,0.83,2.83,-1.2775290932025127,0.7501155790931396,6,species,facultative_grassland,FALSE,FALSE,TRUE
md_0843,A9QQKZTZ,Raynor et al. 2017,mean_diff,remove_non_native_species,Treated,Untreated,abundance - 2007,northern_mockingbird,northern_mockingbird,species,facultative,abundance,count,,,,,,two group means,hedges_g,0.33,2.16,-1.2113246696611262,0.7409063962094918,6,species,facultative_grassland,FALSE,FALSE,TRUE
md_0844,A9QQKZTZ,Raynor et al. 2017,mean_diff,remove_non_native_species,Treated,Untreated,abundance - 2006,brown_thrasher,brown_thrasher,species,shrub,abundance,count,,,,,,two group means,hedges_g,0.33,0.67,-0.4037946727497118,0.6635165243948995,6,species,,FALSE,TRUE,FALSE
md_0845,A9QQKZTZ,Raynor et al. 2017,mean_diff,remove_non_native_species,Treated,Untreated,abundance - 2006,yellow_warbler,yellow_warbler,species,facultative,abundance,count,,,,,,two group means,hedges_g,0.33,1.16,-0.4629904654953862,0.6667308409408074,6,species,facultative_grassland,FALSE,FALSE,TRUE
md_0846,A9QQKZTZ,Raynor et al. 2017,mean_diff,remove_non_native_species,Treated,Untreated,abundance - 2006,red_winged_blackbird,red_winged_blackbird,species,facultative,abundance,count,,,,,,two group means,hedges_g,1.67,0.5,0.8637281472941309,0.6991677381256084,6,species,facultative_grassland,FALSE,FALSE,TRUE
md_0847,A9QQKZTZ,Raynor et al. 2017,mean_diff,remove_non_native_species,Treated,Untreated,abundance - 2007,red_winged_blackbird,red_winged_blackbird,species,facultative,abundance,count,,,,,,two group means,hedges_g,1.33,0.5,0.6127302241488279,0.6767223906192673,6,species,facultative_grassland,FALSE,FALSE,TRUE
md_0848,A9QQKZTZ,Raynor et al. 2017,mean_diff,remove_non_native_species,Treated,Untreated,abundance - 2006,brown_headed_cowbird,brown_headed_cowbird,species,facultative,abundance,count,,,,,,two group means,hedges_g,1,1,0,0.6531972647421809,6,species,facultative_grassland,FALSE,FALSE,TRUE
md_0849,A9QQKZTZ,Raynor et al. 2017,mean_diff,remove_non_native_species,Treated,Untreated,abundance - 2007,brown_headed_cowbird,brown_headed_cowbird,species,facultative,abundance,count,,,,,,two group means,hedges_g,0.33,1.67,-1.5914260631900403,0.7985735676087579,6,species,facultative_grassland,FALSE,FALSE,TRUE
md_0850,A9QQKZTZ,Raynor et al. 2017,mean_diff,remove_non_native_species,Treated,Untreated,abundance - 2008,lark_sparrow,lark_sparrow,species,facultative,abundance,count,,,,,,two group means,hedges_g,0.16,0.16,0,0.6531972647421809,6,species,facultative_grassland,FALSE,FALSE,TRUE
md_0851,A9QQKZTZ,Raynor et al. 2017,mean_diff,remove_non_native_species,Treated,Untreated,abundance - 2009,lark_sparrow,lark_sparrow,species,facultative,abundance,count,,,,,,two group means,hedges_g,0.5,1.83,-0.726563438432539,0.6860450926668326,6,species,facultative_grassland,FALSE,FALSE,TRUE
md_0852,A9QQKZTZ,Raynor et al. 2017,mean_diff,remove_non_native_species,Treated,Untreated,abundance - 2008,northern_flicker,northern_flicker,species,forest,abundance,count,,,,,,two group means,hedges_g,0.16,0.5,-0.4230421765210019,0.6645151542738779,6,species,,FALSE,TRUE,FALSE
md_0853,A9QQKZTZ,Raynor et al. 2017,mean_diff,remove_non_native_species,Treated,Untreated,abundance - 2008,mourning_dove,mourning_dove,species,facultative,abundance,count,,,,,,two group means,hedges_g,3.83,6.66,-1.3499167799740537,0.7606069568035516,6,species,facultative_grassland,FALSE,FALSE,TRUE
md_0854,A9QQKZTZ,Raynor et al. 2017,mean_diff,remove_non_native_species,Treated,Untreated,abundance - 2009,mourning_dove,mourning_dove,species,facultative,abundance,count,,,,,,two group means,hedges_g,4,7.33,-1.5665168699169634,0.7944586785842735,6,species,facultative_grassland,FALSE,FALSE,TRUE
md_0855,A9QQKZTZ,Raynor et al. 2017,mean_diff,remove_non_native_species,Treated,Untreated,abundance - 2008,western_kingbird,western_kingbird,species,facultative,abundance,count,,,,,,two group means,hedges_g,2.66,3.33,-0.24403627550281204,0.6569851408619836,6,species,facultative_grassland,FALSE,FALSE,TRUE
md_0856,A9QQKZTZ,Raynor et al. 2017,mean_diff,remove_non_native_species,Treated,Untreated,abundance - 2009,western_kingbird,western_kingbird,species,facultative,abundance,count,,,,,,two group means,hedges_g,2,2.83,-0.2677637043598173,0.657754855637246,6,species,facultative_grassland,FALSE,FALSE,TRUE
md_0857,A9QQKZTZ,Raynor et al. 2017,mean_diff,remove_non_native_species,Treated,Untreated,abundance - 2009,eastern_kingbird,eastern_kingbird,species,facultative,abundance,count,,,,,,two group means,hedges_g,0.66,0.67,-0.00823474206650615,0.653201590308389,6,species,facultative_grassland,FALSE,FALSE,TRUE
md_0858,A9QQKZTZ,Raynor et al. 2017,mean_diff,remove_non_native_species,Treated,Untreated,abundance - 2008,orchard_oriole,orchard_oriole,species,facultative,abundance,count,,,,,,two group means,hedges_g,0.83,1.67,-0.6502549197615943,0.6796341822795897,6,species,facultative_grassland,FALSE,FALSE,TRUE
md_0859,A9QQKZTZ,Raynor et al. 2017,mean_diff,remove_non_native_species,Treated,Untreated,abundance - 2009,orchard_oriole,orchard_oriole,species,facultative,abundance,count,,,,,,two group means,hedges_g,0.5,1,-0.35900799542147066,0.6613676953087785,6,species,facultative_grassland,FALSE,FALSE,TRUE
md_0860,A9QQKZTZ,Raynor et al. 2017,mean_diff,remove_non_native_species,Treated,Untreated,abundance - 2008,northern_mockingbird,northern_mockingbird,species,facultative,abundance,count,,,,,,two group means,hedges_g,1.66,2.83,-1.0271459982563844,0.7173463192985488,6,species,facultative_grassland,FALSE,FALSE,TRUE
