es_id,key,paper,region,source_sheet,bmp,treatment,control,response_var,species,species_key,species_group,analysis_class,response_metric,response_scale,survival_scale,link,baseline_survival,beta_is_derived,notes,species_include,treatment_control_flag,response_flag,sign,conversion,effect_metric,xbar_e,xbar_c,yi,sei,n_total
tc_0006,GS4TG5A4,Augustine and Derner 2015,great_plains,other_categorical,prescribed_fire,Recently burned fields,Unburned fields,Density,grasshopper_sparrow,grasshopper_sparrow,species,obligate,abundance,count,,,,,usable -- converts to effect size without issue,TRUE,apples,0,1,test statistic,hedges_g,,,1.0703517611336861,0.40281835392969156,27
tc_0007,GS4TG5A4,Augustine and Derner 2015,great_plains,other_categorical,manage_in_patches,Recently burned fields,Unburned fields,Density,grasshopper_sparrow,grasshopper_sparrow,species,obligate,abundance,count,,,,,usable -- converts to effect size without issue,TRUE,apples,0,1,test statistic,hedges_g,,,1.0703517611336861,0.40281835392969156,27
tc_0008,GS4TG5A4,Augustine and Derner 2015,great_plains,other_categorical,prescribed_fire,Recently burned fields,Unburned fields,Density,horned_lark,horned_lark,species,obligate,abundance,count,,,,,usable -- converts to effect size without issue,TRUE,apples,0,1,test statistic,hedges_g,,,0.5971436141061618,0.38425274816452865,27
tc_0009,GS4TG5A4,Augustine and Derner 2015,great_plains,other_categorical,manage_in_patches,Recently burned fields,Unburned fields,Density,horned_lark,horned_lark,species,obligate,abundance,count,,,,,usable -- converts to effect size without issue,TRUE,apples,0,1,test statistic,hedges_g,,,0.5971436141061618,0.38425274816452865,27
tc_0010,GS4TG5A4,Augustine and Derner 2015,great_plains,other_categorical,prescribed_fire,Recently burned fields,Unburned fields,Density,mccowns_longspur,mccowns_longspur,species,obligate,abundance,count,,,,,usable -- converts to effect size without issue,TRUE,apples,0,1,test statistic,hedges_g,,,0.600899234320666,0.38436115384099556,27
tc_0011,GS4TG5A4,Augustine and Derner 2015,great_plains,other_categorical,manage_in_patches,Recently burned fields,Unburned fields,Density,mccowns_longspur,mccowns_longspur,species,obligate,abundance,count,,,,,usable -- converts to effect size without issue,TRUE,apples,0,1,test statistic,hedges_g,,,0.600899234320666,0.38436115384099556,27
tc_0012,GS4TG5A4,Augustine and Derner 2015,great_plains,other_categorical,prescribed_fire,Recently burned fields,Unburned fields,Density,mountain_plover,mountain_plover,species,obligate,abundance,count,,,,,usable -- converts to effect size without issue,TRUE,apples,0,1,test statistic,hedges_g,,,2.478709341572747,0.5048015548051538,27
tc_0013,GS4TG5A4,Augustine and Derner 2015,great_plains,other_categorical,manage_in_patches,Recently burned fields,Unburned fields,Density,mountain_plover,mountain_plover,species,obligate,abundance,count,,,,,usable -- converts to effect size without issue,TRUE,apples,0,1,test statistic,hedges_g,,,2.478709341572747,0.5048015548051538,27
tc_0014,QADRA6RL,Bollinger et al. 1990,other,other_categorical,delay_hay,Pre-haying,1-day post-haying,abandonment,bobolink,bobolink,species,obligate,nest_success,count,period_survival,,,,not usable -- there are less nests post-nesting because the number does not include nests that were destroyed during haying,TRUE,oranges,0,-1,test statistic,hedges_g,,,,,94
tc_0015,QADRA6RL,Bollinger et al. 1990,other,other_categorical,delay_hay,Pre-haying,2-days post-haying,nest_predation,bobolink,bobolink,species,obligate,nest_success,count,period_survival,,,,not usable -- they do not explain what the 25 is ... perhaps this represents the subset of nests that were not abandoned? does not add up!,TRUE,oranges,0,-1,test statistic,hedges_g,,,,,88
tc_0016,XYR2I4ZX,Britschgi et al. 2006,europe,other_categorical,delay_hay,Traditional plots,Intensive plots,number of nestings reaching 12 days of age,whinchat,whinchat,species,obligate,nest_success,count,period_survival,identity,,,"not usable -- cannot convert rank test to effect size; the text suggests that intensively managed fields have earlier hay dates, but they do not demonstrate this",TRUE,apples,1,1,test statistic,hedges_g,,,,,17
tc_0017,XYR2I4ZX,Britschgi et al. 2006,europe,other_categorical,delay_hay,Traditional plots,Intensive plots,partial_brood_loss,whinchat,whinchat,species,obligate,nest_success,count,period_survival,identity,,,"could be usable -- the text suggests that intensively managed fields have earlier hay dates, but they do not demonstrate this",TRUE,apples,1,-1,test statistic,hedges_g,,,,,17
tc_0018,MG5988E5,Camprodon et al. 2008,europe,other_categorical,install_nest_boxes,Post-nest box installation in managed forest plots,Pre-nest box installation in managed forest plots,abundance,great_tit,great_tit,species,facultative,abundance,count,,,,,usable -- comparison of two groups and thus converts to effect size without issue,TRUE,apples,0,1,test statistic,hedges_g,,,4.225139121612958,0.45123717990942536,63
tc_0019,G6VR29X8,Danhardt et al. 2010,europe,other_categorical,eliminate_pesticides,Organic farm,Conventional farm,density,all_species,all_species,aggregate,,abundance,count,,,,,usable -- comparison of two groups and thus converts to effect size without issue,TRUE,apples,0,1,test statistic,hedges_g,,,0.7353160240144463,0.40820945405867015,24
tc_0020,JQQJHBMK,Freemark and Kirk 2001,other,other_categorical,eliminate_pesticides,Organic farm,Conventional farm,species_richness,all_species,all_species,aggregate,,species_richness,count,,,,,usable -- comparison of two groups and thus converts to effect size without issue,TRUE,apples,0,1,test statistic,hedges_g,,,1.4821522364073678,0.48823666889737166,20
tc_0021,JQQJHBMK,Freemark and Kirk 2001,other,other_categorical,eliminate_pesticides,Organic farm,Conventional farm,total_abundance,all_species,all_species,aggregate,,abundance,count,,,,,usable -- comparison of two groups and thus converts to effect size without issue,TRUE,apples,0,1,test statistic,hedges_g,,,1.4491144719054594,0.4857509468605941,20
tc_0022,JQQJHBMK,Freemark and Kirk 2001,other,other_categorical,eliminate_pesticides,Organic farm,Conventional farm,abundance of each species across sites,all_species,all_species,aggregate,,abundance,count,,,,,not usable -- cannot convert rank test to effect size,TRUE,apples,1,1,test statistic,hedges_g,,,,,20
tc_0023,JQQJHBMK,Freemark and Kirk 2001,other,other_categorical,eliminate_pesticides,Organic farm,Conventional farm,abundance,killdeer,killdeer,species,facultative,abundance,count,,,,,usable -- comparison of two groups and thus converts to effect size without issue,TRUE,apples,0,1,test statistic,hedges_g,,,0.5275339581960149,0.4363633411333571,20
tc_0024,JQQJHBMK,Freemark and Kirk 2001,other,other_categorical,eliminate_pesticides,Organic farm,Conventional farm,abundance,eastern_kingbird,eastern_kingbird,species,facultative,abundance,count,,,,,usable -- comparison of two groups and thus converts to effect size without issue,TRUE,apples,0,1,test statistic,hedges_g,,,2.04432320398609,0.5365977055650877,20
tc_0025,JQQJHBMK,Freemark and Kirk 2001,other,other_categorical,eliminate_pesticides,Organic farm,Conventional farm,abundance,horned_lark,horned_lark,species,obligate,abundance,count,,,,,usable -- comparison of two groups and thus converts to effect size without issue,TRUE,apples,0,1,test statistic,hedges_g,,,0.6455687170557188,0.44031197777239933,20
tc_0026,JQQJHBMK,Freemark and Kirk 2001,other,other_categorical,eliminate_pesticides,Organic farm,Conventional farm,abundance,common_yellowthroat,common_yellowthroat,species,facultative,abundance,count,,,,,usable -- comparison of two groups and thus converts to effect size without issue,TRUE,apples,0,1,test statistic,hedges_g,,,0.4394442226253015,0.4339164022928686,20
tc_0027,JQQJHBMK,Freemark and Kirk 2001,other,other_categorical,eliminate_pesticides,Organic farm,Conventional farm,abundance,indigo_bunting,indigo_bunting,species,facultative,abundance,count,,,,,usable -- comparison of two groups and thus converts to effect size without issue,TRUE,apples,0,1,test statistic,hedges_g,,,1.172323077102594,0.46670568722322214,20
tc_0028,JQQJHBMK,Freemark and Kirk 2001,other,other_categorical,eliminate_pesticides,Organic farm,Conventional farm,abundance,savannah_sparrow,savannah_sparrow,species,obligate,abundance,count,,,,,usable -- comparison of two groups and thus converts to effect size without issue,TRUE,apples,0,1,test statistic,hedges_g,,,0,0.42831724639432595,20
tc_0029,JQQJHBMK,Freemark and Kirk 2001,other,other_categorical,eliminate_pesticides,Organic farm,Conventional farm,abundance,bobolink,bobolink,species,obligate,abundance,count,,,,,usable -- comparison of two groups and thus converts to effect size without issue,TRUE,apples,0,1,test statistic,hedges_g,,,0.737167767103391,0.4438930856413768,20
tc_0030,JQQJHBMK,Freemark and Kirk 2001,other,other_categorical,eliminate_pesticides,Organic farm,Conventional farm,abundance,red_winged_blackbird,red_winged_blackbird,species,facultative,abundance,count,,,,,usable -- comparison of two groups and thus converts to effect size without issue,TRUE,apples,0,1,test statistic,hedges_g,,,0.8156827318932074,0.4473132253092198,20
tc_0031,JQQJHBMK,Freemark and Kirk 2001,other,other_categorical,eliminate_pesticides,Organic farm,Conventional farm,abundance,eastern_meadowlark,eastern_meadowlark,species,obligate,abundance,count,,,,,usable -- comparison of two groups and thus converts to effect size without issue,TRUE,apples,0,1,test statistic,hedges_g,,,0.8172515229273897,0.44738480623731086,20
tc_0032,JQQJHBMK,Freemark and Kirk 2001,other,other_categorical,eliminate_pesticides,Organic farm,Conventional farm,abundance,american_goldfinch,american_goldfinch,species,facultative,abundance,count,,,,,usable -- comparison of two groups and thus converts to effect size without issue,TRUE,apples,0,1,test statistic,hedges_g,,,0.7106877133823294,0.4428121376019777,20
tc_0033,WGS7B9Z6,Gardner et al. 2017,other,other_categorical,remove_non_native_shrubs,Removal of invasive honeysuckle,No removal of invasive honeysuckle,abundance,all_species,all_species,aggregate,,abundance,count,,,,,usable -- comparison of two groups and thus converts to effect size without issue,TRUE,apples,0,1,test statistic,hedges_g,,,,,2
tc_0034,5LF5W5A9,Glass and Eichholz 2023,other,other_categorical,edge_and_shrub_habitat,Within 20m of edge,Elsewhere,Nest density,field_sparrow,field_sparrow,species,facultative,abundance,count,,,,,not usable -- > 2 groups thus cannot convert to effect size,TRUE,apples,1,1,test statistic,hedges_g,,,,,40
tc_0035,2W9S5HLE,Green et al. 1997,europe,other_categorical,mow_towards_refugia,Fields mowed from the inside-out,Fields mowed from the outside-in,Proportion of chicks killed,corncrake,corncrake,species,facultative,nest_success,count,period_survival,,,,usable -- comparison of two groups and thus converts to effect size without issue; sample size estimated from the number of farms,TRUE,apples,0,1,test statistic,hedges_g,,,,,10
tc_0036,2W9S5HLE,Green et al. 1997,europe,other_categorical,mow_towards_refugia,Fields mowed from the inside-out,Fields mowed in strips,Proportion of chicks killed,corncrake,corncrake,species,facultative,nest_success,count,period_survival,,,,usable -- comparison of two groups and thus converts to effect size without issue; sample size estimated from the number of farms,TRUE,apples,0,1,test statistic,hedges_g,,,,,9
tc_0037,H9PA8BNU,Kragten and de Snoo 2007,europe,other_categorical,eliminate_pesticides,Organic farm,Conventional farm,Territory density (2004),northern_lapwing,northern_lapwing,species,obligate,abundance,count,,,,,not usable -- cannot convert rank test to effect size,TRUE,apples,1,1,test statistic,hedges_g,,,,,20
tc_0038,H9PA8BNU,Kragten and de Snoo 2007,europe,other_categorical,eliminate_pesticides,Organic farm,Conventional farm,Territory density (2005),northern_lapwing,northern_lapwing,species,obligate,abundance,count,,,,,not usable -- cannot convert rank test to effect size,TRUE,apples,1,1,test statistic,hedges_g,,,,,40
tc_0039,H9PA8BNU,Kragten and de Snoo 2007,europe,other_categorical,eliminate_pesticides,Organic farm,Conventional farm,nest_success (2005),northern_lapwing,northern_lapwing,species,obligate,nest_success,count,period_survival,,,,"usable -- d is distributed approximately as chi-squared, where df = 1",TRUE,apples,0,1,test statistic,hedges_g,,,,,125
tc_0040,H9PA8BNU,Kragten and de Snoo 2007,europe,other_categorical,eliminate_pesticides,Organic farm,Conventional farm,nest_success (2006),northern_lapwing,northern_lapwing,species,obligate,nest_success,count,period_survival,,,,"usable -- d is distributed approximately as chi-squared, where df = 1",TRUE,apples,0,1,test statistic,hedges_g,,,,,117
tc_0041,NH4RI28V,McMullen and Harms 2020,other,other_categorical,delay_hay,Late-hayed,Early-hayed,number of focal species detections,obligate_grassland_species,obligate_grassland_species,guild,obligate,abundance,count,,,,,usable -- comparison of two groups and thus converts to effect size without issue; sample size estimated from the number of farms; not a great study design! all six sites received the same treatment in a given year (all were mowed early in 2013 or mowed late in 2014).,TRUE,apples,0,1,test statistic,hedges_g,,,6.697026649844868,0.9052959546373014,32
tc_0042,PKYELK4R,Peak et al. 2004,other,other_categorical,stream_exclusion_and_buffers,No buffer,Buffer,nest_success,gray_catbird,gray_catbird,species,forest,nest_success,count,daily_survival,logistic_exposure,,,usable -- converts to effect size without issue,FALSE,apples,0,-1,log hazard ratio from odds ratio,log_hazard_ratio,,,0.5250890241499047,0.2381247449815937,175
tc_0043,PKYELK4R,Peak et al. 2004,other,other_categorical,stream_exclusion_and_buffers,No buffer,Buffer,nest_success,northern_cardinal,northern_cardinal,species,facultative,nest_success,count,daily_survival,logistic_exposure,,,usable -- converts to effect size without issue,TRUE,apples,0,-1,log hazard ratio from odds ratio,log_hazard_ratio,,,0.029679904787762723,0.3372927485212368,55
tc_0044,PKYELK4R,Peak et al. 2004,other,other_categorical,stream_exclusion_and_buffers,No buffer,Buffer,nest_success,indigo_bunting,indigo_bunting,species,facultative,nest_success,count,daily_survival,logistic_exposure,,,usable -- converts to effect size without issue,TRUE,apples,0,-1,log hazard ratio from odds ratio,log_hazard_ratio,,,-0.007768027666685384,0.03426679458811958,223
tc_0045,PKYELK4R,Peak et al. 2004,other,other_categorical,edge_and_shrub_habitat,Narrow buffer,Wide buffer,nest_success,gray_catbird,gray_catbird,species,forest,nest_success,count,daily_survival,logistic_exposure,,,usable -- converts to effect size without issue; not sure if narrow vs. wide buffer is a reasonable test of stream exclusion and buffers or edge habitat,FALSE,grapes,0,-1,log hazard ratio from odds ratio,log_hazard_ratio,,,-0.47875530841864977,0.25549038753915804,175
tc_0046,PKYELK4R,Peak et al. 2004,other,other_categorical,stream_exclusion_and_buffers,Narrow buffer,Wide buffer,nest_success,gray_catbird,gray_catbird,species,forest,nest_success,count,daily_survival,logistic_exposure,,,usable -- converts to effect size without issue; not sure if narrow vs. wide buffer is a reasonable test of stream exclusion and buffers or edge habitat,FALSE,grapes,0,-1,log hazard ratio from odds ratio,log_hazard_ratio,,,-0.47875530841864977,0.25549038753915804,175
tc_0047,PKYELK4R,Peak et al. 2004,other,other_categorical,stream_exclusion_and_buffers,Narrow buffer,Wide buffer,nest_success,northern_cardinal,northern_cardinal,species,facultative,nest_success,count,daily_survival,logistic_exposure,,,usable -- converts to effect size without issue; not sure if narrow vs. wide buffer is a reasonable test of stream exclusion and buffers or edge habitat,TRUE,apples,0,-1,log hazard ratio from odds ratio,log_hazard_ratio,,,-1.0551120093942976,0.5830564229904259,55
tc_0048,PKYELK4R,Peak et al. 2004,other,other_categorical,stream_exclusion_and_buffers,Narrow buffer,Wide buffer,nest_success,indigo_bunting,indigo_bunting,species,facultative,nest_success,count,daily_survival,logistic_exposure,,,usable -- converts to effect size without issue; not sure if narrow vs. wide buffer is a reasonable test of stream exclusion and buffers or edge habitat,TRUE,apples,0,-1,log hazard ratio from odds ratio,log_hazard_ratio,,,0.01869467770422384,0.04781416678544816,223
tc_0049,ASXX3FVX,Robertson and Rendell 1990,other,other_categorical,install_nest_boxes,Nest boxes,Natural cavities,nest_success (1986),tree_swallow,tree_swallow,species,shrub,nest_success,count,period_survival,,,,usable -- comparison of two groups and thus converts to effect size without issue,FALSE,apples,0,1,test statistic,hedges_g,,,,,138
